0,0.36666666666666664,0.0
1,0.36666666666666664,0.01
2,0.5333333333333333,0.02
3,0.7,0.03
4,0.8333333333333334,0.04
5,0.8333333333333334,0.05
6,0.8333333333333334,0.060000000000000005
7,0.8333333333333334,0.07
8,0.8333333333333334,0.08
9,0.8333333333333334,0.09
10,0.8,0.09999999999999999
11,0.8,0.10999999999999999
12,0.8,0.11999999999999998
13,0.8,0.12999999999999998
14,0.8,0.13999999999999999
15,0.8,0.15
16,0.8,0.16
17,0.8,0.17
18,0.8,0.18000000000000002
19,0.8,0.19000000000000003
20,0.8,0.20000000000000004
21,0.8,0.21000000000000005
22,0.8,0.22000000000000006
23,0.8,0.23000000000000007
24,0.8,0.24000000000000007
25,0.8,0.25000000000000006
26,0.8,0.26000000000000006
27,0.8,0.2700000000000001
28,0.8,0.2800000000000001
29,0.8,0.2900000000000001
30,0.8,0.3000000000000001
31,0.8,0.3100000000000001
32,0.8,0.3200000000000001
33,0.8,0.3300000000000001
34,0.8,0.34000000000000014
35,0.8,0.35000000000000014
36,0.8,0.36000000000000015
37,0.8,0.37000000000000016
38,0.8,0.38000000000000017
39,0.8,0.3900000000000002
40,0.8,0.4000000000000002
41,0.8,0.4100000000000002
42,0.8,0.4200000000000002
43,0.8,0.4300000000000002
44,0.8,0.4400000000000002
45,0.8,0.45000000000000023
46,0.8,0.46000000000000024
47,0.8,0.47000000000000025
48,0.8,0.48000000000000026
49,0.8,0.49000000000000027
50,0.8,0.5000000000000002
51,0.8,0.5100000000000002
52,0.8,0.5200000000000002
53,0.8,0.5300000000000002
54,0.8,0.5400000000000003
55,0.8,0.5500000000000003
56,0.8,0.5600000000000003
57,0.8,0.5700000000000003
58,0.8,0.5800000000000003
59,0.8,0.5900000000000003
60,0.8,0.6000000000000003
61,0.8,0.6100000000000003
62,0.8,0.6200000000000003
63,0.8,0.6300000000000003
64,0.8,0.6400000000000003
65,0.8,0.6500000000000004
66,0.8,0.6600000000000004
67,0.8,0.6700000000000004
68,0.8,0.6800000000000004
69,0.8,0.6900000000000004
70,0.8,0.7000000000000004
71,0.8,0.7100000000000004
72,0.8,0.7200000000000004
73,0.8,0.7300000000000004
74,0.8,0.7400000000000004
75,0.8,0.7500000000000004
76,0.8,0.7600000000000005
77,0.8,0.7700000000000005
78,0.8,0.7800000000000005
79,0.8,0.7900000000000005
80,0.8,0.8000000000000005
81,0.8,0.8100000000000005
82,0.8,0.8200000000000005
83,0.8,0.8300000000000005
84,0.8,0.8400000000000005
85,0.8,0.8500000000000005
86,0.8,0.8600000000000005
87,0.8,0.8700000000000006
88,0.8,0.8800000000000006
89,0.8,0.8900000000000006
90,0.8,0.9000000000000006
91,0.8,0.9100000000000006
92,0.8,0.9200000000000006
93,0.8,0.9300000000000006
94,0.8,0.9400000000000006
95,0.8,0.9500000000000006
96,0.8,0.9600000000000006
97,0.8,0.9700000000000006
98,0.8,0.9800000000000006
99,0.8,0.9900000000000007
100,0.8,1.0000000000000007
101,0.8,1.0100000000000007
102,0.8,1.0200000000000007
103,0.8,1.0300000000000007
104,0.8,1.0400000000000007
105,0.8,1.0500000000000007
106,0.8,1.0600000000000007
107,0.8,1.0700000000000007
108,0.8,1.0800000000000007
109,0.8,1.0900000000000007
110,0.8,1.1000000000000008
111,0.8,1.1100000000000008
112,0.8,1.1200000000000008
113,0.8,1.1300000000000008
114,0.8,1.1400000000000008
115,0.8,1.1500000000000008
116,0.8,1.1600000000000008
117,0.8,1.1700000000000008
118,0.8,1.1800000000000008
119,0.8,1.1900000000000008
120,0.8,1.2000000000000008
